player_hcp_spade,player_hcp_heart,player_hcp_diamond,player_hcp_club,partner_hcp_spade,partner_hcp_heart,partner_hcp_diamond,partner_hcp_club,total_hcp,total_num_spade,total_num_heart,total_num_diamond,total_num_club,player_balance,partner_balance,total_stop_spade,total_stop_heart,total_stop_diamond,total_stop_club,vulnerability,dealer_N,dealer_E,dealer_S,dealer_W,ns_best_fit,ns_best_major_fit,bid_00,bid_01,bid_02,bid_03,bid_04,bid_05,bid_06,bid_07,bid_08,bid_09,bid_10,bid_11,bid_12,bid_13,bid_14,bid_15,bid_16,bid_17,bid_18,bid_19,bid_20,bid_21,bid_22,bid_23,bid_24,bid_25,bid_26,bid_27,bid_28,bid_29,bid_30,bid_31,bid_32,bid_33,bid_34,bid_35,bid_36,bid_37,bid_38,bid_39,bid_40,bid_41,bid_42,bid_43,bid_44,bid_45,bid_46,bid_47,bid_48,bid_49,bid_50,bid_51,bid_52,bid_53,bid_54,bid_55,bid_56,bid_57,bid_58,bid_59,bid_60,bid_61,bid_62,bid_63,bid_64,bid_65,bid_66,bid_67,bid_68,bid_69,bid_70,bid_71,source_file,room,board_number,final_contract,tricks_claimed,bidding_sequence
6,1,4,4,3,4,3,0,25,6,8,6,6,0,1,3,3,3,3,3,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85170.lin,closed,25,4H,9.0,1NT PASS 3D PASS 3H PASS 3S PASS 3NT PASS 4H PASS PASS PASS
2,6,0,9,3,1,3,1,25,6,6,5,9,3,0,3,3,3,3,4,0,1,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85170.lin,open,26,3NT,9.0,PASS PASS PASS 1C PASS 1H PASS 2D PASS 2H PASS 3D PASS 3NT PASS PASS PASS
2,6,0,9,3,1,3,1,25,6,6,5,9,3,0,3,3,3,3,4,0,1,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85170.lin,closed,26,3NT,10.0,PASS PASS PASS 1C PASS 1H PASS 2D PASS 2H PASS 3S PASS 3NT PASS PASS PASS
3,0,0,8,4,3,10,0,28,3,6,9,8,2,3,3,2,3,3,1,0,0,1,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85170.lin,open,27,6D,12.0,1D PASS 1H PASS 1NT PASS 2C PASS 3D PASS 3S PASS 4D PASS 5C PASS 6D PASS PASS PASS
3,0,0,8,4,3,10,0,28,3,6,9,8,2,3,3,2,3,3,1,0,0,1,0,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85170.lin,closed,27,6D,12.0,1D 2S X 3S 6D PASS PASS X PASS PASS PASS
0,7,4,3,7,0,1,0,22,6,7,9,4,0,2,3,3,3,3,2,0,0,0,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85170.lin,open,28,3D,9.0,PASS 1NT PASS 2C PASS 2H PASS 3C PASS 3D PASS PASS PASS
0,7,4,3,7,0,1,0,22,6,7,9,4,0,2,3,3,3,3,2,0,0,0,1,9,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85170.lin,closed,28,3NT,7.0,PASS 1NT PASS 2C PASS 2H PASS 3NT PASS PASS PASS
0,0,0,3,1,5,1,0,10,8,7,4,7,0,2,2,3,2,3,4,1,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85170.lin,open,29,3NT,11.0,PASS 2C 2S PASS PASS 2NT PASS 3S PASS 3NT PASS PASS PASS
0,0,0,3,1,5,1,0,10,8,7,4,7,0,2,2,3,2,3,4,1,0,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85170.lin,closed,29,3NT,11.0,PASS 2C 2S PASS PASS 2NT PASS 3NT PASS PASS PASS
2,5,3,4,0,5,2,0,21,6,7,5,8,0,1,2,3,3,3,1,0,1,0,0,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85170.lin,open,30,1D,8.0,PASS PASS 1C X 1D PASS PASS PASS
2,5,3,4,0,5,2,0,21,6,7,5,8,0,1,2,3,3,3,1,0,1,0,0,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85170.lin,closed,30,3D,8.0,PASS PASS 1NT 2C 3D PASS PASS PASS
5,4,5,4,0,0,0,1,19,8,5,6,7,0,3,3,3,3,3,2,0,0,1,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85170.lin,open,31,5H,8.0,PASS 1H X 2D PASS 4H X PASS 4S 5D X 5H X PASS PASS PASS
5,4,5,4,0,0,0,1,19,8,5,6,7,0,3,3,3,3,3,2,0,0,1,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85170.lin,closed,31,3S,8.0,PASS 1H X 3C PASS 3H X PASS 3S PASS PASS PASS
2,1,5,1,4,7,0,6,26,8,5,5,8,0,3,3,3,3,3,3,0,0,0,1,8,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85170.lin,open,32,4S,12.0,PASS PASS PASS 1S PASS 2C PASS 4S PASS PASS PASS
2,1,5,1,4,7,0,6,26,8,5,5,8,0,3,3,3,3,3,3,0,0,0,1,8,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85170.lin,closed,32,4S,12.0,PASS PASS PASS 1S PASS 2S PASS 4S PASS PASS PASS
5,2,6,1,2,0,1,4,21,8,4,9,5,0,1,3,2,3,3,1,1,0,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,open,1,3H,8.0,1NT PASS 2N! 3H PASS PASS PASS
5,2,6,1,2,0,1,4,21,8,4,9,5,0,1,3,2,3,3,1,1,0,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,closed,1,3H,8.0,1NT PASS 2N! 3H PASS PASS PASS
1,9,3,0,0,0,0,0,13,8,8,8,2,3,3,2,3,2,0,2,0,1,0,0,8,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,open,2,6C,12.0,1C PASS 2C! 2H 4D PASS 4H PASS 4NT PASS 5D! PASS 6C PASS PASS PASS
1,9,3,0,0,0,0,0,13,8,8,8,2,3,3,2,3,2,0,2,0,1,0,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,closed,2,6C,12.0,1C PASS 2C PASS 6C PASS PASS PASS
3,6,5,0,2,3,0,10,29,6,8,6,6,3,3,3,3,3,3,3,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,open,3,6H,11.0,1C PASS 1S! PASS 2C PASS 2D! PASS 2H PASS 3H PASS 3NT PASS 4C! PASS 5NT PASS 6H PASS PASS PASS
3,6,5,0,2,3,0,10,29,6,8,6,6,3,3,3,3,3,3,3,0,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,closed,3,4H,11.0,1C PASS 1S! PASS 1NT PASS 2H PASS 3H PASS 4C! PASS 4H PASS PASS PASS
3,4,6,3,0,3,0,3,22,5,7,6,8,0,0,3,3,3,3,4,0,0,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,open,4,1NT,7.0,PASS 1NT PASS PASS PASS
3,4,6,3,0,3,0,3,22,5,7,6,8,0,0,3,3,3,3,4,0,0,0,1,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,closed,4,2H,5.0,PASS 1NT PASS PASS D! PASS 2H PASS PASS PASS
2,0,10,7,0,0,0,3,22,3,3,10,10,2,2,2,0,3,3,2,1,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85171.lin,open,5,6S,13.0,1D 1S PASS 4S 5D 5S 6D 6S X PASS PASS PASS
2,0,10,7,0,0,0,3,22,3,3,10,10,2,2,2,0,3,3,2,1,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,closed,5,5H,12.0,1D 1S 4D 4H 5D 5H PASS PASS PASS
4,6,3,2,0,4,0,4,23,7,7,6,6,0,0,3,3,2,3,3,0,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,open,6,3NT,9.0,2S! PASS 3C! 3H PASS 3S! PASS 3NT PASS PASS PASS
4,6,3,2,0,4,0,4,23,7,7,6,6,0,0,3,3,2,3,3,0,1,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,closed,6,1NT,,1S PASS 1NT PASS 2S! PASS PASS PASS
4,0,2,0,1,5,0,3,15,4,7,6,9,0,0,3,3,2,3,4,0,0,1,0,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,open,7,4S,11.0,PASS 1D PASS 1S PASS 2S PASS 4S PASS PASS PASS
4,0,2,0,1,5,0,3,15,4,7,6,9,0,0,3,3,2,3,4,0,0,1,0,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,closed,7,4S,11.0,PASS 1D PASS 1S X 2S PASS 4S PASS PASS PASS
4,3,0,6,3,0,0,4,20,7,5,3,11,3,1,3,3,0,3,1,0,0,0,1,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,open,8,6C,12.0,PASS 1C 1H 3H! X 3S! PASS 4C PASS 6C PASS PASS PASS
4,3,0,6,3,0,0,4,20,7,5,3,11,3,1,3,3,0,3,1,0,0,0,1,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,closed,8,5C,12.0,PASS 1C X 2C 3D 3H PASS 3S! PASS 4C PASS 5C PASS PASS PASS
4,1,2,3,3,0,8,1,22,6,4,10,6,0,3,3,2,3,3,3,1,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,open,9,3H,9.0,PASS 1C 1D X 2C X PASS 2H 3D PASS PASS 3H PASS PASS PASS
4,1,2,3,3,0,8,1,22,6,4,10,6,0,3,3,2,3,3,3,1,0,0,0,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,closed,9,5D,9.0,1NT PASS PASS 2D! X 4D! 5D PASS PASS X PASS PASS PASS
0,6,4,8,3,0,5,0,26,6,6,8,6,0,0,3,3,3,3,4,0,1,0,0,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,open,10,3NT,,PASS PASS PASS 1C PASS 1S! PASS 2NT PASS 3NT PASS PASS PASS
0,6,4,8,3,0,5,0,26,6,6,8,6,0,0,3,3,3,3,4,0,1,0,0,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,closed,10,3NT,10.0,PASS PASS PASS 1C PASS 1S! PASS 2NT PASS 3NT PASS PASS PASS
3,4,0,5,6,3,3,2,26,7,6,4,9,0,0,3,3,3,3,1,0,0,1,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,open,11,4C,12.0,1C PASS 1H 2NT PASS 3D 4C PASS PASS PASS
3,4,0,5,6,3,3,2,26,7,6,4,9,0,0,3,3,3,3,1,0,0,1,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,closed,11,3C,11.0,1C PASS 1H! X 1S PASS 2D! X 2H PASS 3C PASS 3D! PASS 3H! PASS 3S! PASS PASS PASS
0,1,0,4,2,3,3,4,17,5,5,7,9,3,0,2,3,2,3,2,0,0,0,1,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,open,12,4H,7.0,1D PASS 1S PASS 2NT PASS 3C PASS 3D PASS 3H PASS 4H PASS PASS PASS
0,1,0,4,2,3,3,4,17,5,5,7,9,3,0,2,3,2,3,2,0,0,0,1,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85171.lin,closed,12,4H,9.0,2C PASS 2D! PASS 2H PASS 2S PASS 2NT PASS 3C! PASS 3D! PASS 4D! PASS 4H PASS PASS PASS
2,7,0,2,0,0,5,4,20,6,9,3,8,3,0,2,3,3,3,1,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,open,1,3H,9.0,1C PASS 1H X 2H 3D X PASS 3H PASS PASS PASS
2,7,0,2,0,0,5,4,20,6,9,3,8,3,0,2,3,3,3,1,1,0,0,0,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,closed,1,3D,10.0,1C 3D PASS PASS PASS
1,1,1,2,3,0,3,3,14,6,6,8,6,1,0,3,2,3,3,2,0,1,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,open,2,2S,11.0,1H PASS 1S PASS 2D PASS 2S PASS PASS PASS
1,1,1,2,3,0,3,3,14,6,6,8,6,1,0,3,2,3,3,2,0,1,0,0,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,closed,2,4S,11.0,1H PASS 1S PASS 3D PASS 3S PASS 4C PASS 4S PASS PASS PASS
0,2,3,0,4,3,7,2,21,7,6,7,6,0,0,3,3,3,2,3,0,0,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,open,3,1NT,,1NT PASS PASS PASS
0,2,3,0,4,3,7,2,21,7,6,7,6,0,0,3,3,3,2,3,0,0,1,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,closed,3,1NT,5.0,1NT PASS PASS PASS
4,8,0,3,0,0,5,3,23,5,6,5,10,0,0,3,3,3,3,4,0,0,0,1,10,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,open,4,3NT,10.0,PASS 1NT PASS 2S PASS 3C PASS 3NT PASS PASS PASS
4,8,0,3,0,0,5,3,23,5,6,5,10,0,0,3,3,3,3,4,0,0,0,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,closed,4,4C,10.0,PASS 1C 1H 2C X XX 2D 3C PASS PASS X PASS 3D 4C PASS PASS PASS
1,4,0,5,2,2,2,2,18,9,5,4,8,2,2,2,3,2,3,2,1,0,0,0,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,open,5,4H,8.0,1C 1D 1S X R! 2S 3S 4H PASS PASS PASS
1,4,0,5,2,2,2,2,18,9,5,4,8,2,2,2,3,2,3,2,1,0,0,0,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,closed,5,3NT,7.0,1C 1D 1S X XX 2S 3S PASS PASS 3NT PASS PASS PASS
3,5,4,1,0,0,1,4,18,6,9,6,5,0,0,3,3,3,3,3,0,1,0,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,open,6,1NT,,1C PASS 1S PASS 1NT PASS PASS PASS
3,5,4,1,0,0,1,4,18,6,9,6,5,0,0,3,3,3,3,3,0,1,0,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,closed,6,3NT,7.0,1C PASS 1H PASS 1S PASS 2C PASS 2D PASS 3C PASS 3NT PASS PASS PASS
0,5,1,2,7,3,3,0,21,7,6,4,9,3,1,3,3,3,2,4,0,0,1,0,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,open,7,2S,7.0,1S PASS 1NT PASS 2S PASS PASS PASS
0,5,1,2,7,3,3,0,21,7,6,4,9,3,1,3,3,3,2,4,0,0,1,0,9,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85173.lin,closed,7,3C,9.0,1S PASS 1NT PASS 2S PASS 3C PASS PASS PASS
